document	label
덧글들 오지게 잘났네그랴 다들 거룩해서 잘났다그래~	1
나라파탄나도 100만원 받아서 명품사려는 중산층들 ㅋㅋ 진짜 개돼지 인증이다 ㅋㅋ	1
한미 해상훈련이든 이런거 해봤자 북한은 전쟁명분만 생각할뿐 달라지는게 없는거같은데	0
가로 두번접고 나오는길	0
이새끼들 또라이들 아니가 진짜	1
정글 개인의 힘 뭐지	0
수능 26일 남기고 피방간다	0
우린 어쩔수없이 미국에 기대야할 운명 사실상 미국 식민지 에휴~~~ 맨날 부정부패에 비리에 쪄들더니 꼴좋다	1
질투 하는 사람들 ?羔? 많노...	0
가장 많은 비중을 차지하는 정량입니다	0
현정권이 섣부른 전쟁놀이를 할시엔 우리 49%의 진보세력이 결코 좌시하지않을겁니다. 문재인님과 안철수님을 중심으로 하는 우리 진보들은 김대중 대통령님과 노무현 대통령님의 뜻에 따라서 북한과의 우호를 위해 무슨일이든 할 각오가 되있다믄걸 명심하십시오.	0
시집 장가갈 나이 됐구나~ 둘이 좋으면 결혼해라^^	0
세계는 알아야한다 일본이 올림픽으로 살인을 하려고 했다는것을	0
근데 박보검이랑 나오는 드라마는 도저히 못 보겠다.....	0
10분뒤에저앞에서너를기더리고있을게ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
불법이있으면 처벌받으면되고 불법이아니면 무슨상관이냐김x동씨도 강연회에서 몇백씩받는데 판사망치랑 목수망치랑 같다며 합법으로 모은거면 왜 논란이되나요	0
보면서 가족같이 정들었어..ㅠ 미나씨 필립씨 가족같이 느껴져 왕	0
륜 임?	0
기자통진당이냐?ㅠㅠ프랑스에서시위한넘들이따라다니는건지...프랑스경찰이보호할정도인데계속따라다니며행방알려주는사악한인간...	0
남아 있는 새키들 앞으로 기득권이니뭐니 지껄이지마라ㅎ 진보 맞냐ㅎ 진보가 변화를 두려워한다ㅎ 국개의원 떨어질까봐 남는거냐ㅎ 거기 있는걸 후회하게 될거다ㅎ	1
전라도 투어 하나보네	0
니들 때문에 나라 작살난거 안보이냐?	0
안철수 탈당의 이유가 뭐야 ??? 본인 입으로 이야기한 ??? 왜 아직도 복당이야기까지 나오는 거야 ??? ........ 안철수는 밖에서 새정치에 백신을 주입해 ...... 새정치를 건강하게 만들어 보겠다고 ..... 탈당한 사람 ......	0
ㅇㅈ 케인이 무슨 상황마다 바뀌는 챔이라고 얘기하지만 그건 즐겜일반에서나그렇지 랭겜에선 다르킨갈지 그림자갈지 상대 픽에서 부터 결정하는데가끔 갱루트 꼬여서 진화늦게된다? 망판	1
백종원님~~정말 대단하세요~~~이번 강식당에서도 능력대단대단~~	0
난 진짜 유인나 성형전 얼굴보고 깜!!!!!!!!!!!짝 놀랐다도깨비때문에 떴지만 오히려 도깨비때문에 과거 얼굴알게됐음	0
이름이 미녀라..아무리봐도 미녀는없는데..	1
오늘은 점심을 맛있게 먹을수 있겠군요^^	0
한번 꼴봐기 싫어지니까....뭘해도 꼴봐기 싫으니....에휴...나도 문제인가???이걸보면 횃불이네 뭐네 시끌벅적해지니까 아주 신속하게 재빠르게 수습할려는 모습이....세월호때 우왕좌왕.갈펑잘팡.횡설수설과 대비되니...씁쓰룸하네여...돤장!!!	0
사나 ㅋㅋ	0
?J수딘 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 	1
니가 신천지던 개독이던 관심 없다만 신천지것들이 하는것 처럼 제발 선량한 대한민국 국민들에게 피해는 끼치지 않는 신앙생활 하길 바란다 씹천지야	1
내가지금 예수애미 마구간콜걸이라 말 하는것도 신의계획임	1
Nation_Lover	0
갓대중센세 모욕 ㅁㅈㅎ	0
저거랑 살아남기시리즈 학교에 가져오는순간 바로 인싸행	0
난 영상 보고 어 민호 닮았네!하고 생각했는데......	0
선전포고를 하면 동족이 아니라 너희는 애너미나 ...애너미...이젠 선전포고만 남았남... 정은아... 너거도 다 뒤진다....	1
예민하고 카리스마 있는 분위기가 너무 좋음	0
조중동아.지역감정 부추기고보수 진보 싸움 부추기지 마라.니놈들이 일본새끼 앞잡이랑 뭐가 틀리니..	1
자기가 뽑은 사람이 대통령이 되지 않았다고 무조건적인 비판이 맞는건가? 수긍하고 함께 나가야하는것 아닌가?	0
요즘 영화도 나왔잖아,,,자식 잃은 부모는 이미 죽은 거나 다름 없다고,,아무리 안타깝고,,유감스러워도,,자식 잃은 부모만 하겠습니까?,,,이게 한달이 가겠습니까? 두달이 가겠습니까? 그냥 유족들 울분을 그냥 받아주십시요,,벌써 부터 내칠려고 합니까? 자식 잃은 부모들의 피울음을 모른 척하면,,진짜,,저 이 나라 떠나고 싶습니다,,	0
나이스 ㅋㅋㅋ 아 기분좋다.	0
아니 무슨 기사가 이번에도 인정안하나보자. 이런식임? 보복기사임?원한잇음?ㅋㅋㅋㅋㅋ 연예인이면 무조건인정해야하는거임? 그걸가지고 자기네 권력마냥 비아냥대고. 자기들이 몰래 남 뒷꽁무늬 ?아 따라다니는걸 무슨 당연시하는건모지? 진짜연예인도 못할짓이다. 저렇게 숨기고싶어하는데...	0
국어쌤 얼굴 이쁨 ? ㅇㅇㅇ	0
하는일없이 시위나하다 종북놀이하다 내부분열만 획책하더니 뭐다시 길거리로 나앉게 생겼군. 올레. 축하 왕축하.	0
박정희대통령을좀존경했었다그래서박근혜도대통령도 좀케보았는데 ‥ ‥ 진심어린사과하세요대통령잘못이다는아니지많제일위에있는사람으로써 책임을통감하시기바랍니다 우리나라부정부폐법가지고가지고노는것들부터차근차근싹을잘라버리지않는다면결코박근혜대통령님도 손가락질을받게될껍니다 지금국민들이이러는건 다잘못이있지많정부에대한믿음이깨진지오래고국회의원등여러윗대가리들의행동에있어서국민들에게신뢰와믿음을져버렸으니 그에책임도아니라고할수없죠 ‥	0
야 투표를 자기 소신되로 할수 있는 대한민국에 살고 있다 우리 모두는 그런 자기 권리를 가지고 투표를 한것에 너같은 잡종놈 하나가 개돼지니 뭐니 해도 된다고 보니? 잡종놈아	1
츄다츄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
이 드라마엔 여주가 없군.	0
1박2일때 시베리아 야생호랑이 맨날 외치고 다녔으니 시베리아편 가면 되겟네	0
요즘은 야스오 픽하는 애들 50%의 확률로 잘하더라..	0
조이 잘 생겼다	0
기레기들 태극기부대 막말 기사는 안 쓰니? 비열하기는	1
대국민 사과를 한다는데 OOO들을 하십니다! 천박하게 비하하며 댓글로 스트레스 푸는 한심한 인간들.. 왜 이리 안타깝냐...! ㅋㅋ.	0
네이버 베플만보면 박근혜가 유가족인줄 알겠네 김영삼 김대중 노무현때는 뭔일 터지면 다 대통령이 사과하고 그랬는데 박근혜만 왜이리 특별대우를 요구하는지 그들에게 박근혜는 대통령이상의 반인반신이기 때문인거지	0
귀벌레 ㅋㅋㅋ	0
부모에게 불효하는것들 보면 마누라에게는 진짜 잘하더만..ㅋㅋ못다한 효도를 마누라에게 하는 아주 바람직한 모습이다.	0
좋은개를 나쁜개들이 왕따 시키는 형국이군	0
빨갱이새끼들 북한으로 꺼져라	1
왜 대한민국 국민이면서 투표안하냐 OOO것들아 그러고도 힘드네 죽겠네 해외여행이나 쳐댕기고 원정섹수나 쳐하면서 에휴 헬조선이라고 부르기 이전에 정신상태부터 개념챙기자 (투표안함사람중) 투표한 국민들은 오늘부터 당당하게 국개의원들 비난해도됩니다!	1
가짜 프레임의 연속? 공수처설치로 독재혀려? 친중 차이나게이트? n번방? 선거부정의혹? 왜 사전선거에서 투표하지 말라고 유튜브서 말 했을까? 폭망예측하고 핑계거리? 유신독재때 여론조장해 위장위선하던 시대가 통할세상으로 보나? 수구유뷰버들에게만 통할 음모정보? 젊은이들은 스마트 AI 세계에 살아서 안통하는걸 모르고 억지와 큰소리와 가짜애국심으로 호도하려? 자폭하고 천벌 받는다☆	0
전쟁나면 장난감총도 못들 우리나라 색기들 자신감 쩌러 ㅡㅡㅡ	0
개만도 못난것들이 어서 시각장애인 분들눈이되는 안내견을 들이지말라는겨	1
붐 싫어요	0
양준일은 나이도 차고 경력도 없으니 그럴만 하지.	0
네이버 뉴스 편집자는 너무 좌편향적인 것 같아요....	0
북한정부나 우리정부나 대응대응 거리는데 OOO들 전쟁나면 해외도피 먼저할새뀌들이.. 결국 무의미한 북한주민과 우리 20대가 무관하게 의미없이 싸우게 되잖아	1
개대중,놈현섹히 덕에 뭐냐이게 애휴 ㅠ	1
민주야 사랑해	0
그만좀올려라 기레기들아	1
기안84도 이제 연예인 다되어가구있구나 보기좋다	0
이젠 북한이 콩으로 메주를 진짜 쓴다고해고 대한민국과 전세계가 못믿는다.어젠 연변핵연료시설없애고 오늘 다시 그것을 만든다는것이 바로 북한이니 말이다.오늘다르고 어제 다른 북한을 이세상에 그 누가 믿겠는가? 세상사를 너무나 가볍게보는 북한,또는 모르는 북한이 참으로 불쌍하다!스스로의 후퇴구덩이를 만들고 있으니...	0
아베야~ 한달만 열심히해봐. 지지율 엄청 오를거야 ㅋ 인구대비 3만정도면 .문제인이 감염시킨 숫자와 비슷하니 코로나영웅 대접 받을거야.ㅋ 문제인도 두달전에 개차반 취급받다 지지율 엄청 올랐어 ㅋ	1
튀고 걸렸으면 경찰서에 간 거 올라오거 나 글이 올라와야지!! 머더퍼커새꺄 재대로 일해	1
미통당 패배원인으느 댓글공작단 ㅡ극우유투버ㅡ차명진ㅡ그리고변치않는꼰대스타일인미통당후보들이 원인임ㅡ	1
흔들어라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 	0
김한솔 죽으면 김정남이 가만히 있겠냐?ㅋㅋㅋ 저렇게 해외 떠돌아도 그만큼 가진거있고 조력자들 있으니 떠돌고하는거다.	0
오늘은 어떤 버그가 날 부를까..... 클라좀 다 뜯어고쳤으면...ㅜㅡㅜ	0
김정은의 전시상황보다 김정은의 초콜렛이 더 재밌었다	0
검찰개혁후 판사포함 법원개혁도 시급하다!!!	0
부담스러운 목소리라 여러번 듣기엔 무리가 있음. 노래는 확실히 잘부르지만 내 취향은 아님a	1
진보팔이  기회주의자.	1
녹음기 틀어놓고 튀었던 역사 기억 못하지요 ㅋㅋ 으리으리	0
패시브가 도망가는게아니라 시야 밝히면서 일정시간동안 상대 ?아다니면 어떰??? 시네마틱에서도 상대 ?아다니는것처럼 나왔는데	1
비판은 하되 선동은 말라 이쪽이나 저쪽이나 팩트를 말해야지 추측으로 시불거리면 안된다	1
이준 전소민이 낳냐 쥐디 이주현이 낳냐	0
그럼 그렇지 똥개가 똥을 끊나? 이로써 확실해졌다. 21대 국회에서 강도높게 밀어부치는수밖에 민주당은 절대 눈치보지말고 개혁입법 밀어부쳐라. 이건 국민의 명령이다.	1
문재인이 연 2억 3천만원 버는데서 50대 가장들은 자괴감을 느낍니다	0
저 여자는 사람 아니다. 피를 몰고다니는 사탄이다	1
최강욱.조국씨의 말로가 진짜 궁금하다.	0
다 소용 없는일.....결국 살리지 못하고 다 죽었잖아요매번 약속하고 지켜지지않잖아요....이젠 믿을수 없어요정말 싫다 대한민국.	0
진도에 계셔야죠.. 마지막 한명까지 찾을때까지	0
새로운구라가탄생함ㅎㅎ	0
핑크당 그새 말 바꾸고 땡깡 시작한겨?	0
벌레들 선동선동 외치지만 사실 일베서 지들이 선동당한건줄모름	1
울산에서 충청도로 이사간건데 병신?鸚빱?- dc App	1
그녀는 예뻤다인가 보네	0
검색어 1위 전시사황 내렸으면좋겠다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ네이트는이성재 딸공개	0
말뿐인전쟁....	0
고발당한 최강욱...유시민에 돈줬다고 하라는 말 없었다 조선4월19일자 기레기들이 기사삭제하기 전에 증거를 남겨 자손대대로 보여줄것이다. 내가 댓글을 다는 이유다.	1
모든 탈북자가 3년만에 18억을 모을 수 있다면 문제지만 태영호는 북한에서도 고위층이었고 그래서 여기서 활동도 활발했으니 저럴 수 있는거 아닌가요? 너무 선동적인 기사임.	1
그냥 사람 안들어오는 페이지 링크주소 하나 범인한테 텔레그램으로 보내서	0
협정도 무효화된 마당에 포탄 함 갈겨주자 쟤네 지려서 대응못할걸	0
ㄴㅈ1	0
잘보고 있습니다~보디가드 우와 멋짐ㅎ~해롱씨는 비숲때랑 어쩜 180도 캐릭터 깜놀~	0
적의 위협속에서 내분을 일으키는 종북들 정말 많네요. 전쟁나면 이들부터 살처분하고 전선으로 가야할 듯합니다. 안그러면 뒤통수에서 총을 맞을 것이네요.	0
아군한테만 그렇게 보일걸요.. 클래식스킨 패시브도 붉게 보이던데적팀 자르반 시점에선 그냥 피들이랑 똑같이 생겼었음...	0
이 버러지같은 새끼야	1
목숨걸고 지옥에서 고급정보 가지고 탈출하였고..남겨진 가족의 안전조차 포기한체 자유대한민국의 상징성을 보여주려는 사람인데...	0
국제적 개망신 한국 꼴통당덕에 개망신 왠 목숨걸고 한국장관?ㅍㅎㅎㅎ 잘난 댁이 해보슈 주댕이 터는건 김정은 저리가라군	1
ㅋㅋ 문재인 대통령이 분명히 말했다 6월까지 집팔라고.세금으로 죽여놓겠다고.	0
사막여우녀..jpg	0
이놈의 세상은 뭘 해도 누구 헐뜯으려 혈안이 된 세상 같아~~	0
대통령이 국회를 야단칠 대상이냐 ,대한민국은 삼권분립의 민주공화국인데 !	0
황?母? 그새끼 때문에 이지경까지 왔어	1
개쓰레기노래ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
고현정씨 연기를 또보게되다니	0
이야~~~아니 도대체 공안밀실에서 무슨일이 있었길래 하루아침에 안하던짓을 하노+ㅁ+먼훗날 영화소재로써도 되겠네 ~'공안밀실스캔들'	1
어딘데그리싸노	0
어딜보니!	0
전쟁은 번개로 해야하지않음? 예고하고 있어 ㅋㅋㅋ	0
이뻐서 무죄야	0
아 빵터졌네 ㅋㅋㅋㅋㅋㅋㅋ 누가 누구에게 지적질인가 .....	0
